image_id,image_name,image_path,model_id,step_id,view_angle,is_error,error_type,schema_error_type,error_detail,evaluation_scope,source_split,raw_label,filename_valid,inventory_filename_valid,inventory_validation_errors,duplicate_group_id,sha256
input/normal/model08_step01/model08_step01_correct-02_right_01.jpg,model08_step01_correct-02_right_01.jpg,input/normal/model08_step01/model08_step01_correct-02_right_01.jpg,model08,step01,right,false,correct,correct,,in_scope,input,correct,true,true,,,655ef2fda5ee83da4593b1cc8a203d70d023122bf882ff9870a61707336d34be
input/normal/model08_step01/model08_step01_correct-02_top_01.jpg,model08_step01_correct-02_top_01.jpg,input/normal/model08_step01/model08_step01_correct-02_top_01.jpg,model08,step01,top,false,correct,correct,,in_scope,input,correct,true,true,,,dac9e37d58799c5306ee9683cc910cd1cf34b6c57a7980e161d154f45f1a6432
input/normal/model08_step01/model08_step01_correct-03_back_01.jpg_,model08_step01_correct-03_back_01.jpg_,input/normal/model08_step01/model08_step01_correct-03_back_01.jpg_,model08,step01,back,false,correct,correct,,in_scope,input,correct,false,false,unsupported_extension,dup_0011,e3fece91a603e76ed50ddc48529b93aabf07d9a77a56bc0685e47ab55d3ca814
input/normal/model08_step01/model08_step01_correct-03_bottom_01.jpg,model08_step01_correct-03_bottom_01.jpg,input/normal/model08_step01/model08_step01_correct-03_bottom_01.jpg,model08,step01,bottom,false,correct,correct,,in_scope,input,correct,true,true,,,b69e1c19a83254b363e5a9558070ade84439c7100f9f9efc83c3e8372b478d1e
input/normal/model08_step01/model08_step01_correct-03_front_01.jpg,model08_step01_correct-03_front_01.jpg,input/normal/model08_step01/model08_step01_correct-03_front_01.jpg,model08,step01,front,false,correct,correct,,in_scope,input,correct,true,true,,dup_0011,e3fece91a603e76ed50ddc48529b93aabf07d9a77a56bc0685e47ab55d3ca814
input/normal/model08_step01/model08_step01_correct-03_left_01.jpg,model08_step01_correct-03_left_01.jpg,input/normal/model08_step01/model08_step01_correct-03_left_01.jpg,model08,step01,left,false,correct,correct,,in_scope,input,correct,true,true,,dup_0001,17aaf3a9c69bc421399fae7cb4389f6b7b990dd994e223a6da9a2696c30692d8
input/normal/model08_step01/model08_step01_correct-03_right_01.jpg_,model08_step01_correct-03_right_01.jpg_,input/normal/model08_step01/model08_step01_correct-03_right_01.jpg_,model08,step01,right,false,correct,correct,,in_scope,input,correct,false,false,unsupported_extension,dup_0001,17aaf3a9c69bc421399fae7cb4389f6b7b990dd994e223a6da9a2696c30692d8
input/normal/model08_step01/model08_step01_correct-03_top_01.jpg,model08_step01_correct-03_top_01.jpg,input/normal/model08_step01/model08_step01_correct-03_top_01.jpg,model08,step01,top,false,correct,correct,,in_scope,input,correct,true,true,,,1015bd5ab7c5c8e44bf5f2d987aa55ae63676b2a22a8885c43f4eaedd038f6db
input/normal/model08_step02/model08_step02_correct-01_back_01.jpg,model08_step02_correct-01_back_01.jpg,input/normal/model08_step02/model08_step02_correct-01_back_01.jpg,model08,step02,back,false,correct,correct,,in_scope,input,correct,true,true,,,119e5d5988428d2f4a91397c2bf8e9a0d6dcf6f0d1dbe063b5541c57f3f949c0
input/normal/model08_step02/model08_step02_correct-01_bottom_01.jpg,model08_step02_correct-01_bottom_01.jpg,input/normal/model08_step02/model08_step02_correct-01_bottom_01.jpg,model08,step02,bottom,false,correct,correct,,in_scope,input,correct,true,true,,,33f38ffd1ab38715586c26ed650c79561dc82ca6d047979518d6212ad08ca69f
input/normal/model08_step02/model08_step02_correct-01_front_01.jpg,model08_step02_correct-01_front_01.jpg,input/normal/model08_step02/model08_step02_correct-01_front_01.jpg,model08,step02,front,false,correct,correct,,in_scope,input,correct,true,true,,,8967de4ce56c771a4a7c068d9239f8f929e5c5db24bdcfde0173582e4be75ae8
input/normal/model08_step02/model08_step02_correct-01_left_01.jpg,model08_step02_correct-01_left_01.jpg,input/normal/model08_step02/model08_step02_correct-01_left_01.jpg,model08,step02,left,false,correct,correct,,in_scope,input,correct,true,true,,,73aab300bb52b859b9244b729c5f8ee16bf80801d4ccff2ff41f85f3ef3eac16
input/normal/model08_step02/model08_step02_correct-01_right_01.jpg,model08_step02_correct-01_right_01.jpg,input/normal/model08_step02/model08_step02_correct-01_right_01.jpg,model08,step02,right,false,correct,correct,,in_scope,input,correct,true,true,,,063de3c924575b12170798fe0a0cec6ade3e2cc9aacab77cc39667b8173c3cf1
input/normal/model08_step02/model08_step02_correct-01_top_01.jpg,model08_step02_correct-01_top_01.jpg,input/normal/model08_step02/model08_step02_correct-01_top_01.jpg,model08,step02,top,false,correct,correct,,in_scope,input,correct,true,true,,,7d2515a29d95838073ebb5d621a8c47caa3c9ced25da847c886eeb406459ea39
input/normal/model08_step03/model08_step03_correct-01_back_01.jpg,model08_step03_correct-01_back_01.jpg,input/normal/model08_step03/model08_step03_correct-01_back_01.jpg,model08,step03,back,false,correct,correct,,in_scope,input,correct,true,true,,,c85fe084b0afc05327dc42eaa87c2f193b8f99a362a76b76c0a4f7de83fe41bc
input/normal/model08_step03/model08_step03_correct-01_bottom_01.jpg,model08_step03_correct-01_bottom_01.jpg,input/normal/model08_step03/model08_step03_correct-01_bottom_01.jpg,model08,step03,bottom,false,correct,correct,,in_scope,input,correct,true,true,,,74a15cc8ed3c5ae8ecddab17d90ad68364153c2a38b5dd2b1eaffbe4800ad4df
input/normal/model08_step03/model08_step03_correct-01_front_01.jpg,model08_step03_correct-01_front_01.jpg,input/normal/model08_step03/model08_step03_correct-01_front_01.jpg,model08,step03,front,false,correct,correct,,in_scope,input,correct,true,true,,,a01966fd23c9cca25a888b64cb0ae118d1de744eeada8c4bd507d7cf76c9653a
input/normal/model08_step03/model08_step03_correct-01_left_01.jpg,model08_step03_correct-01_left_01.jpg,input/normal/model08_step03/model08_step03_correct-01_left_01.jpg,model08,step03,left,false,correct,correct,,in_scope,input,correct,true,true,,,84378954363d3bbb0b8ea4170d1919c3cbeb773625ee1f3325f3aef4fb2b4c16
input/normal/model08_step03/model08_step03_correct-01_right_01.jpg,model08_step03_correct-01_right_01.jpg,input/normal/model08_step03/model08_step03_correct-01_right_01.jpg,model08,step03,right,false,correct,correct,,in_scope,input,correct,true,true,,,483dcab30a9bc45a63bc41ecaee659307d0c124c3b23bc63bdc35551d9d099c4
input/normal/model08_step03/model08_step03_correct-01_top_01.jpg,model08_step03_correct-01_top_01.jpg,input/normal/model08_step03/model08_step03_correct-01_top_01.jpg,model08,step03,top,false,correct,correct,,in_scope,input,correct,true,true,,,97947d89b0a57b7878b15f65562187b6143d6b5b3d34deadac584d87083c0de2
input/normal/model08_step04/model08_step04_correct-01_back_01.jpg,model08_step04_correct-01_back_01.jpg,input/normal/model08_step04/model08_step04_correct-01_back_01.jpg,model08,step04,back,false,correct,correct,,in_scope,input,correct,true,true,,,5c653b291d66efd342921a16285c3ead40964a88f9b0b49017d142d0a88dc73e
input/normal/model08_step04/model08_step04_correct-01_bottom_01.jpg,model08_step04_correct-01_bottom_01.jpg,input/normal/model08_step04/model08_step04_correct-01_bottom_01.jpg,model08,step04,bottom,false,correct,correct,,in_scope,input,correct,true,true,,,4209ca0da345d5e9f86fae27ce60575dc52d791862ca5de1c98d6a005787ccfc
input/normal/model08_step04/model08_step04_correct-01_bottom_02.jpg,model08_step04_correct-01_bottom_02.jpg,input/normal/model08_step04/model08_step04_correct-01_bottom_02.jpg,model08,step04,bottom,false,correct,correct,,in_scope,input,correct,true,true,,,d489fd304f201b77cb66375688b146e2976cfeff0839bf8e0057cb4cfb5f3fb5
input/normal/model08_step04/model08_step04_correct-01_front_01.jpg,model08_step04_correct-01_front_01.jpg,input/normal/model08_step04/model08_step04_correct-01_front_01.jpg,model08,step04,front,false,correct,correct,,in_scope,input,correct,true,true,,,9f1b3849777bc8039bb4a3a375a191589ce40aa60dc98db8f7c919ef8b3672cd
input/normal/model08_step04/model08_step04_correct-01_left_01.jpg,model08_step04_correct-01_left_01.jpg,input/normal/model08_step04/model08_step04_correct-01_left_01.jpg,model08,step04,left,false,correct,correct,,in_scope,input,correct,true,true,,,a4229b342cc539ca817245bb340d930df00e19b8e688b317ccb57f10728940d4
input/normal/model08_step04/model08_step04_correct-01_right_01.jpg,model08_step04_correct-01_right_01.jpg,input/normal/model08_step04/model08_step04_correct-01_right_01.jpg,model08,step04,right,false,correct,correct,,in_scope,input,correct,true,true,,,51ddf671aaa83e310aa8c6c4f4b2a8b2a88a9279301123271b0d199ac1d8c180
input/normal/model08_step04/model08_step04_correct-01_top_01.jpg,model08_step04_correct-01_top_01.jpg,input/normal/model08_step04/model08_step04_correct-01_top_01.jpg,model08,step04,top,false,correct,correct,,in_scope,input,correct,true,true,,,97386f88a6497b0ab7fee5a22a11412ae4a02498419a4d15d1346e1352feeb7b
input/normal/model08_step05/model08_step05_correct-01_back_01.jpg,model08_step05_correct-01_back_01.jpg,input/normal/model08_step05/model08_step05_correct-01_back_01.jpg,model08,step05,back,false,correct,correct,,in_scope,input,correct,true,true,,,4f69737cee06535510e95dce7d24f2971cad1c1637ac855fa7907685be7a30f9
input/normal/model08_step05/model08_step05_correct-01_bottom_01.jpg,model08_step05_correct-01_bottom_01.jpg,input/normal/model08_step05/model08_step05_correct-01_bottom_01.jpg,model08,step05,bottom,false,correct,correct,,in_scope,input,correct,true,true,,,a9685a9e64a59257f3332194c67659933c00f5f574c74a3c304d2bff4338e7a4
input/normal/model08_step05/model08_step05_correct-01_front_01.jpg,model08_step05_correct-01_front_01.jpg,input/normal/model08_step05/model08_step05_correct-01_front_01.jpg,model08,step05,front,false,correct,correct,,in_scope,input,correct,true,true,,,f571988de5e9d7762074be9def68e989fdd9b359cbb3b29f64a9e4fd16bbd4d5
input/normal/model08_step05/model08_step05_correct-01_left_01.jpg,model08_step05_correct-01_left_01.jpg,input/normal/model08_step05/model08_step05_correct-01_left_01.jpg,model08,step05,left,false,correct,correct,,in_scope,input,correct,true,true,,,bb87f5109d6cf229a6a97cafdec10e09505252ca64072554ce7b64b910022c67
input/normal/model08_step05/model08_step05_correct-01_right_01.jpg,model08_step05_correct-01_right_01.jpg,input/normal/model08_step05/model08_step05_correct-01_right_01.jpg,model08,step05,right,false,correct,correct,,in_scope,input,correct,true,true,,,5b746613702c26d2ff569da66e0d2fc1f25cdcaffd0230031393cbb78d1ecdc9
input/normal/model08_step05/model08_step05_correct-01_top_01.jpg,model08_step05_correct-01_top_01.jpg,input/normal/model08_step05/model08_step05_correct-01_top_01.jpg,model08,step05,top,false,correct,correct,,in_scope,input,correct,true,true,,,01dc3c4c6ec7b839688259788f0d5b66e90a782efeb9da3e18f01e0dfa98dcf3
input/positionerror/model08_step05/model08_step05_positionerror-B01_back_01.jpg,model08_step05_positionerror-B01_back_01.jpg,input/positionerror/model08_step05/model08_step05_positionerror-B01_back_01.jpg,model08,step05,back,true,position,positionerror,B01,in_scope,input,positionerror,true,true,,,8bd4e9939039d0ba536d70ed2bc5d024923179f23b9b2cb7462cef6b461e007f
input/positionerror/model08_step05/model08_step05_positionerror-B01_bottom_01.jpg,model08_step05_positionerror-B01_bottom_01.jpg,input/positionerror/model08_step05/model08_step05_positionerror-B01_bottom_01.jpg,model08,step05,bottom,true,position,positionerror,B01,in_scope,input,positionerror,true,true,,,62727f20b2c114701c057918bd3774ce65762a5bd6bfcd86e9e199ed343b2ecb
input/positionerror/model08_step05/model08_step05_positionerror-B01_front_01.jpg,model08_step05_positionerror-B01_front_01.jpg,input/positionerror/model08_step05/model08_step05_positionerror-B01_front_01.jpg,model08,step05,front,true,position,positionerror,B01,in_scope,input,positionerror,true,true,,,a1e621998ea1a02150ac7870b9fbb01ee44fac7df7949f9d1ec4f39b26888c68
input/positionerror/model08_step05/model08_step05_positionerror-B01_left_01.jpg,model08_step05_positionerror-B01_left_01.jpg,input/positionerror/model08_step05/model08_step05_positionerror-B01_left_01.jpg,model08,step05,left,true,position,positionerror,B01,in_scope,input,positionerror,true,true,,,9123402906b984744358ed3923df5b812ee90fb32f9e4417c826969dc4ee84f9
input/positionerror/model08_step05/model08_step05_positionerror-B01_right_01.jpg,model08_step05_positionerror-B01_right_01.jpg,input/positionerror/model08_step05/model08_step05_positionerror-B01_right_01.jpg,model08,step05,right,true,position,positionerror,B01,in_scope,input,positionerror,true,true,,,6064c6bb56ce916b742bef7cd6fc9a3c624263f1a1bdc24921af8ac2da81e1e6
input/positionerror/model08_step05/model08_step05_positionerror-B01_top_01.jpg,model08_step05_positionerror-B01_top_01.jpg,input/positionerror/model08_step05/model08_step05_positionerror-B01_top_01.jpg,model08,step05,top,true,position,positionerror,B01,in_scope,input,positionerror,true,true,,,73374dee5944147a4b4181ca564c38bb490e58b6b8e8d9fd033e13a60c8e9dd0
input/positionerror/model08_step05/model08_step05_positionerror-D01_back_01.jpg,model08_step05_positionerror-D01_back_01.jpg,input/positionerror/model08_step05/model08_step05_positionerror-D01_back_01.jpg,model08,step05,back,true,position,positionerror,D01,in_scope,input,positionerror,true,true,,,433b953e7fbb555e0ab962ee909692b6a6a09df0a2864b76c4756462ea798eb4
input/positionerror/model08_step05/model08_step05_positionerror-D01_bottom_01.jpg,model08_step05_positionerror-D01_bottom_01.jpg,input/positionerror/model08_step05/model08_step05_positionerror-D01_bottom_01.jpg,model08,step05,bottom,true,position,positionerror,D01,in_scope,input,positionerror,true,true,,,9ab91089942998ff2ba49f2bff9462d05edd1fc669ef9e4080ebd3fbe46ff64b
input/positionerror/model08_step05/model08_step05_positionerror-D01_front_01.jpg,model08_step05_positionerror-D01_front_01.jpg,input/positionerror/model08_step05/model08_step05_positionerror-D01_front_01.jpg,model08,step05,front,true,position,positionerror,D01,in_scope,input,positionerror,true,true,,,b8fe7e468e725eb8eb7fbf5475d0a54734ce14bfa9c25c968ffcc72a9d38d902
input/positionerror/model08_step05/model08_step05_positionerror-D01_left_01.jpg,model08_step05_positionerror-D01_left_01.jpg,input/positionerror/model08_step05/model08_step05_positionerror-D01_left_01.jpg,model08,step05,left,true,position,positionerror,D01,in_scope,input,positionerror,true,true,,,5e70f819972b0d2c07461c00ad48e5f4b720def610198d4dd3bef45af6990b02
input/positionerror/model08_step05/model08_step05_positionerror-D01_right_01.jpg,model08_step05_positionerror-D01_right_01.jpg,input/positionerror/model08_step05/model08_step05_positionerror-D01_right_01.jpg,model08,step05,right,true,position,positionerror,D01,in_scope,input,positionerror,true,true,,,5f6cd077f267543d1266a18e963f8c7a268e4f9718665be287d45597dc79e2c5
input/positionerror/model08_step05/model08_step05_positionerror-D01_top_01.jpg,model08_step05_positionerror-D01_top_01.jpg,input/positionerror/model08_step05/model08_step05_positionerror-D01_top_01.jpg,model08,step05,top,true,position,positionerror,D01,in_scope,input,positionerror,true,true,,,18253ad22a3d003dddabc5169668cc3eb21efe89d8a84119d918542637fa73e7
input/wrongpart/model03_step03/model03_step03_wrongpart-A01_back_01.jpg,model03_step03_wrongpart-A01_back_01.jpg,input/wrongpart/model03_step03/model03_step03_wrongpart-A01_back_01.jpg,model03,step03,back,true,wrongpart,wrongpart,A01,in_scope,input,wrongpart,true,true,,,875d7194146d901f1c3cef6f9137e42553ac1e087f4e6aec6680d11d9a5864ac
input/wrongpart/model03_step03/model03_step03_wrongpart-A01_back_02.jpg,model03_step03_wrongpart-A01_back_02.jpg,input/wrongpart/model03_step03/model03_step03_wrongpart-A01_back_02.jpg,model03,step03,back,true,wrongpart,wrongpart,A01,in_scope,input,wrongpart,true,true,,,cb0eff5f7dbbb5c249324be257275820a378df2e0309515a16c59e21d53ddadb
input/wrongpart/model03_step03/model03_step03_wrongpart-A01_bottom_01.jpg,model03_step03_wrongpart-A01_bottom_01.jpg,input/wrongpart/model03_step03/model03_step03_wrongpart-A01_bottom_01.jpg,model03,step03,bottom,true,wrongpart,wrongpart,A01,in_scope,input,wrongpart,true,true,,,0bd59772b0f7a45d0d23d058ad1d31d0685dd292f8ff71a39584eb2e5afe65ab
input/wrongpart/model03_step03/model03_step03_wrongpart-A01_front_01.jpg,model03_step03_wrongpart-A01_front_01.jpg,input/wrongpart/model03_step03/model03_step03_wrongpart-A01_front_01.jpg,model03,step03,front,true,wrongpart,wrongpart,A01,in_scope,input,wrongpart,true,true,,,23fe6a666220a703d989a15ed252a3e793d897a176d65b5619acc73de0283c2d
input/wrongpart/model03_step03/model03_step03_wrongpart-A01_left_01.jpg,model03_step03_wrongpart-A01_left_01.jpg,input/wrongpart/model03_step03/model03_step03_wrongpart-A01_left_01.jpg,model03,step03,left,true,wrongpart,wrongpart,A01,in_scope,input,wrongpart,true,true,,,4fa57fb91cea603789c6c9de498cf0dd4e2ec6845f4b30f7a302b8b1b0d42ee9
input/wrongpart/model03_step03/model03_step03_wrongpart-A01_right_01.jpg,model03_step03_wrongpart-A01_right_01.jpg,input/wrongpart/model03_step03/model03_step03_wrongpart-A01_right_01.jpg,model03,step03,right,true,wrongpart,wrongpart,A01,in_scope,input,wrongpart,true,true,,dup_0010,c42259fdc0d733add33d072dae4f10868bc12db8352a6634486127e212a7ee76
input/wrongpart/model03_step03/model03_step03_wrongpart-A01_top_01.jpg,model03_step03_wrongpart-A01_top_01.jpg,input/wrongpart/model03_step03/model03_step03_wrongpart-A01_top_01.jpg,model03,step03,top,true,wrongpart,wrongpart,A01,in_scope,input,wrongpart,true,true,,dup_0005,8147537b4bacc98fc9906a68b18cdc175c174e14d9bd707829676bcfe8e4c3a4
input/wrongpart/model03_step03/model03_step03_wrongpart-A01_top_02.jpg,model03_step03_wrongpart-A01_top_02.jpg,input/wrongpart/model03_step03/model03_step03_wrongpart-A01_top_02.jpg,model03,step03,top,true,wrongpart,wrongpart,A01,in_scope,input,wrongpart,true,true,,dup_0012,fb4f7990f260a4237ab5557c853bf42964780cea6bf184b1041cbc83431461ab
input/wrongpart/model03_step03/model03_step03_wrongpart-B01_back_01.jpg,model03_step03_wrongpart-B01_back_01.jpg,input/wrongpart/model03_step03/model03_step03_wrongpart-B01_back_01.jpg,model03,step03,back,true,wrongpart,wrongpart,B01,in_scope,input,wrongpart,true,true,,dup_0008,b3d610eb04e814fb675f445f7d11d5c83774d34da5f77f662752d48745db27f5
input/wrongpart/model03_step03/model03_step03_wrongpart-B01_back_02.jpg,model03_step03_wrongpart-B01_back_02.jpg,input/wrongpart/model03_step03/model03_step03_wrongpart-B01_back_02.jpg,model03,step03,back,true,wrongpart,wrongpart,B01,in_scope,input,wrongpart,true,true,,dup_0003,35638a565f79454b22c0b994465e25556436d9e4e03c1bbbb7af9b3b40942cd8
input/wrongpart/model03_step03/model03_step03_wrongpart-B01_bottom_01.jpg,model03_step03_wrongpart-B01_bottom_01.jpg,input/wrongpart/model03_step03/model03_step03_wrongpart-B01_bottom_01.jpg,model03,step03,bottom,true,wrongpart,wrongpart,B01,in_scope,input,wrongpart,true,true,,,66d36e950bded2c51d3f90a6328d9678c257957f8045636dd63edbc67714d8a7
input/wrongpart/model03_step03/model03_step03_wrongpart-B01_front_01.jpg,model03_step03_wrongpart-B01_front_01.jpg,input/wrongpart/model03_step03/model03_step03_wrongpart-B01_front_01.jpg,model03,step03,front,true,wrongpart,wrongpart,B01,in_scope,input,wrongpart,true,true,,,dac579867f21a032e5a51ba633e78415b9288eca52402c4c662fc9be5e8b557a
input/wrongpart/model03_step03/model03_step03_wrongpart-B01_left_01.jpg,model03_step03_wrongpart-B01_left_01.jpg,input/wrongpart/model03_step03/model03_step03_wrongpart-B01_left_01.jpg,model03,step03,left,true,wrongpart,wrongpart,B01,in_scope,input,wrongpart,true,true,,,a3cab695a0ba2c9e6e9dfbe313f042029259af0b698f2a1b6ad1e276f367c5e4
input/wrongpart/model03_step03/model03_step03_wrongpart-B01_right_01.jpg,model03_step03_wrongpart-B01_right_01.jpg,input/wrongpart/model03_step03/model03_step03_wrongpart-B01_right_01.jpg,model03,step03,right,true,wrongpart,wrongpart,B01,in_scope,input,wrongpart,true,true,,,fbd6e44d6095535bfbeafadf086794d486ebe648d1348a9ad6634f3ce69c6c41
input/wrongpart/model03_step03/model03_step03_wrongpart-B01_top_01.jpg,model03_step03_wrongpart-B01_top_01.jpg,input/wrongpart/model03_step03/model03_step03_wrongpart-B01_top_01.jpg,model03,step03,top,true,wrongpart,wrongpart,B01,in_scope,input,wrongpart,true,true,,,e3b88a9e3ad130260ce92573f82c9d3e5c96feac7200fcea39dc85f1f019d9f9
input/wrongpart/model03_step03/model03_step03_wrongpart-B01_top_02.jpg,model03_step03_wrongpart-B01_top_02.jpg,input/wrongpart/model03_step03/model03_step03_wrongpart-B01_top_02.jpg,model03,step03,top,true,wrongpart,wrongpart,B01,in_scope,input,wrongpart,true,true,,dup_0007,ab3456253578ae85a484f555c9bd7a619225afea70c8b44147d1e8e7da9055c4
input/wrongpart/model08_step05/model08_step05_wrongpart-A01_back_01.jpg,model08_step05_wrongpart-A01_back_01.jpg,input/wrongpart/model08_step05/model08_step05_wrongpart-A01_back_01.jpg,model08,step05,back,true,wrongpart,wrongpart,A01,in_scope,input,wrongpart,true,true,,,a0fa7d96d75078c6adb7494eb8e67b44b1bf93feb5362a0b1e0ccd6a21ff0676
input/wrongpart/model08_step05/model08_step05_wrongpart-A01_bottom_01.jpg,model08_step05_wrongpart-A01_bottom_01.jpg,input/wrongpart/model08_step05/model08_step05_wrongpart-A01_bottom_01.jpg,model08,step05,bottom,true,wrongpart,wrongpart,A01,in_scope,input,wrongpart,true,true,,,2a7b94693b356c452080c270f7b1bf5a95ac8458509794e3fa916d17c814fa45
input/wrongpart/model08_step05/model08_step05_wrongpart-A01_front_01.jpg,model08_step05_wrongpart-A01_front_01.jpg,input/wrongpart/model08_step05/model08_step05_wrongpart-A01_front_01.jpg,model08,step05,front,true,wrongpart,wrongpart,A01,in_scope,input,wrongpart,true,true,,,e46153574540e8f22d07030a83f6d353ec25938aabb5cd506b2cdcbe326f1d0d
input/wrongpart/model08_step05/model08_step05_wrongpart-A01_left_01.jpg,model08_step05_wrongpart-A01_left_01.jpg,input/wrongpart/model08_step05/model08_step05_wrongpart-A01_left_01.jpg,model08,step05,left,true,wrongpart,wrongpart,A01,in_scope,input,wrongpart,true,true,,,da572575de57e58f9b2196693222aee26f6a750ae684de2f02f98bd172c334c4
input/wrongpart/model08_step05/model08_step05_wrongpart-A01_right_01.jpg,model08_step05_wrongpart-A01_right_01.jpg,input/wrongpart/model08_step05/model08_step05_wrongpart-A01_right_01.jpg,model08,step05,right,true,wrongpart,wrongpart,A01,in_scope,input,wrongpart,true,true,,,8f4f69f7250ad1bdff2dc30b0b6cce09da470af8269ec4d0947ddbe3031a69d3
input/wrongpart/model08_step05/model08_step05_wrongpart-A01_top_01.jpg,model08_step05_wrongpart-A01_top_01.jpg,input/wrongpart/model08_step05/model08_step05_wrongpart-A01_top_01.jpg,model08,step05,top,true,wrongpart,wrongpart,A01,in_scope,input,wrongpart,true,true,,,243a58d34db91abfa65c2cd945f3035e146d0904af0ce11c20546c6961b9e4ab
regression_subset/model03_step01_correct-01_front_01.jpg,model03_step01_correct-01_front_01.jpg,regression_subset/model03_step01_correct-01_front_01.jpg,model03,step01,front,false,correct,correct,,in_scope,regression_subset,correct,true,true,,dup_0006,8c463699524114603a569fb697c8b382bfac75f7d5886b307e6203372a6610a5
regression_subset/model03_step03_extrapart-A01_left_01.jpg,model03_step03_extrapart-A01_left_01.jpg,regression_subset/model03_step03_extrapart-A01_left_01.jpg,model03,step03,left,true,extra,extrapart,A01,in_scope,regression_subset,extrapart,true,true,,dup_0009,bd15592e73a479211a84b6fbfdd01ff53f4f449a8861c4bd6682c5956fe73c0b
regression_subset/model03_step03_missingpart-B01_back_02.jpg,model03_step03_missingpart-B01_back_02.jpg,regression_subset/model03_step03_missingpart-B01_back_02.jpg,model03,step03,back,true,missing,missingpart,B01,in_scope,regression_subset,missingpart,true,true,,dup_0002,1e11e43af3f67650932675799c2e0ad21c1ded001863a96193722688556fdc7f
regression_subset/model03_step03_missingpart-B01_top_02.jpg,model03_step03_missingpart-B01_top_02.jpg,regression_subset/model03_step03_missingpart-B01_top_02.jpg,model03,step03,top,true,missing,missingpart,B01,in_scope,regression_subset,missingpart,true,true,,dup_0004,50105bfd2a81b319da3f60d6ae380f3f4032b194fedbee26e36b13b82cbb7124
regression_subset/model03_step03_wrongpart-A01_right_01.jpg,model03_step03_wrongpart-A01_right_01.jpg,regression_subset/model03_step03_wrongpart-A01_right_01.jpg,model03,step03,right,true,wrongpart,wrongpart,A01,in_scope,regression_subset,wrongpart,true,true,,dup_0010,c42259fdc0d733add33d072dae4f10868bc12db8352a6634486127e212a7ee76
regression_subset/model03_step03_wrongpart-A01_top_01.jpg,model03_step03_wrongpart-A01_top_01.jpg,regression_subset/model03_step03_wrongpart-A01_top_01.jpg,model03,step03,top,true,wrongpart,wrongpart,A01,in_scope,regression_subset,wrongpart,true,true,,dup_0005,8147537b4bacc98fc9906a68b18cdc175c174e14d9bd707829676bcfe8e4c3a4
regression_subset/model03_step03_wrongpart-A01_top_02.jpg,model03_step03_wrongpart-A01_top_02.jpg,regression_subset/model03_step03_wrongpart-A01_top_02.jpg,model03,step03,top,true,wrongpart,wrongpart,A01,in_scope,regression_subset,wrongpart,true,true,,dup_0012,fb4f7990f260a4237ab5557c853bf42964780cea6bf184b1041cbc83431461ab
regression_subset/model03_step03_wrongpart-B01_back_01.jpg,model03_step03_wrongpart-B01_back_01.jpg,regression_subset/model03_step03_wrongpart-B01_back_01.jpg,model03,step03,back,true,wrongpart,wrongpart,B01,in_scope,regression_subset,wrongpart,true,true,,dup_0008,b3d610eb04e814fb675f445f7d11d5c83774d34da5f77f662752d48745db27f5
regression_subset/model03_step03_wrongpart-B01_back_02.jpg,model03_step03_wrongpart-B01_back_02.jpg,regression_subset/model03_step03_wrongpart-B01_back_02.jpg,model03,step03,back,true,wrongpart,wrongpart,B01,in_scope,regression_subset,wrongpart,true,true,,dup_0003,35638a565f79454b22c0b994465e25556436d9e4e03c1bbbb7af9b3b40942cd8
regression_subset/model03_step03_wrongpart-B01_top_02.jpg,model03_step03_wrongpart-B01_top_02.jpg,regression_subset/model03_step03_wrongpart-B01_top_02.jpg,model03,step03,top,true,wrongpart,wrongpart,B01,in_scope,regression_subset,wrongpart,true,true,,dup_0007,ab3456253578ae85a484f555c9bd7a619225afea70c8b44147d1e8e7da9055c4
